OAZ2, 7407, 3.181951
TPI1P2, 11297, 3.071620
CHCHD6, 1964, 3.046545
EIF2S1, 3153, 3.044858
MRPS18A, 6658, 3.035046
GPATCH4, 4233, 3.010523
CCDC189, 1611, 2.982737
HCCS, 4484, 2.919765
LAGE3, 5488, 2.907755
RAN, 8758, 2.876754
RITA1, 9040, 2.875544
RHOF, 8999, 2.830200
PTER, 8545, 2.824446
KCTD17, 5254, 2.815742
VGF, 11875, 2.762486
PRSS3, 8473, 2.762228
MEA1, 6316, 2.760272
TMEM178B, 11073, 2.745224
TBL1XR1, 10758, 2.742636
NOP16, 7186, 2.741147
UQCR10, 11760, 2.735121
IGFBP6, 4894, 2.725714
CCDC88C, 1652, 2.722568
AP1S1, 536, 2.720606
VAPB, 11847, 2.718872
DCTD, 2630, 2.704939
FKBP1B, 3781, 2.703357
COA3, 2203, 2.687169
ZNF219, 12331, 2.681809
CCDC6, 1629, 2.679108
CHL1, 1984, 2.665853
UQCRFS1, 11766, 2.661976
ZNF469, 12439, 2.639509
LRRC2, 5970, 2.623177
ASS1, 782, 2.622817
MEST, 6366, 2.616455
CUL2, 2484, 2.608095
PANX1, 7595, 2.600309
KCTD6, 5260, 2.598166
PFN2, 7846, 2.596953
DACH2, 2569, 2.579125
WDR74, 11996, 2.564116
C1orf53, 1290, 2.561593
SLC35A2, 9894, 2.557585
FDX1L, 3716, 2.557278
ARPC4, 725, 2.552759
SH3BGRL2, 9674, 2.552453
PSMD2, 8515, 2.552127
AP2S1, 543, 2.548841
C20orf27, 1300, 2.544051
FBXO2, 3672, 2.543121
MORN5, 6563, 2.539503
NIPSNAP1, 7115, 2.532057
TSR3, 11499, 2.528455
NOL9, 7179, 2.528441
RNF8, 9125, 2.526398
BMS1P14, 1092, 2.525648
GAP43, 4005, 2.522191
DCTN3, 2633, 2.513690
PRSS1, 8468, 2.509524
OPTN, 7454, 2.506687
TACO1, 10664, 2.499185
ANO5, 511, 2.497828
DNASE1L1, 2882, 2.496718
CENPS, 1880, 2.483269
MCHR1, 6281, 2.479215
SV2A, 10588, 2.478699
GCHFR, 4040, 2.474913
ME3, 6315, 2.474350
BATF3, 981, 2.469828
TNPO2, 11242, 2.469128
COA1, 2202, 2.464418
UBFD1, 11674, 2.462113
SLC9A7, 10002, 2.461406
DBNDD1, 2593, 2.461170
EARS2, 3052, 2.461008
ZNF429, 12422, 2.460759
BRF2, 1126, 2.455738
PQLC1, 8345, 2.454723
SNN, 10130, 2.451979
RCN1, 8887, 2.450305
TPRG1L, 11308, 2.448378
DNAJC7, 2875, 2.445852
SFTPD, 9643, 2.443599
PANK2, 7593, 2.438785
MRPS16, 6656, 2.438783
TMTC1, 11198, 2.432732
HTR5A, 4797, 2.432025
ATP8A2, 886, 2.431049
MPI, 6577, 2.430859
NAA10, 6856, 2.429800
FJX1, 3777, 2.425313
CDK5, 1820, 2.419412
BMS1P20, 1094, 2.418426
FBXL18, 3660, 2.417120
ZSWIM7, 12657, 2.414039
PDPK1, 7785, 2.413106
ESYT1, 3366, 2.404090
CLEC4G, 2090, 2.397525
CTU2, 2476, 2.397055
PSME3, 8523, 2.396633
SHC2, 9700, 2.391670
SAMD14, 9385, 2.390627
WDR45, 11982, 2.378979
TUSC2, 11588, 2.376936
PHB, 7875, 2.375389
CAPNS1, 1490, 2.373736
SNCG, 10112, 2.371579
CRCP, 2347, 2.368042
CHMP1B, 1987, 2.361122
NDUFB5, 6995, 2.360848
CNTN1, 2188, 2.359847
DLK2, 2808, 2.359843
LOC441666, 5887, 2.358364
COPS4, 2268, 2.352974
ENO1, 3256, 2.351182
VCPKMT, 11863, 2.350285
LOC100507557, 5800, 2.350062
NDUFB3, 6994, 2.346878
AGMAT, 279, 2.345937
PITPNB, 7981, 2.342564
RUNDC3A, 9338, 2.341700
DYDC2, 3024, 2.340191
COX8A, 2305, 2.339759
BHMT2, 1057, 2.338558
ZNF226, 12337, 2.337629
ITGB1BP1, 5077, 2.336279
RPF2, 9156, 2.335483
CNOT7, 2176, 2.334442
SEMA6B, 9556, 2.334361
P2RX5, 7535, 2.331687
LINC00839, 5652, 2.327824
C11orf97, 1198, 2.326748
DCTPP1, 2636, 2.326313
MYH10, 6801, 2.323816
ARTN, 740, 2.323781
BCR, 1029, 2.323503
RFLNB, 8941, 2.323082
KLK7, 5417, 2.319015
AKR1C3, 335, 2.318170
FXR2, 3920, 2.317863
POLR3H, 8195, 2.317250
FAM95A, 3613, 2.313609
B4GALNT4, 943, 2.313460
MTHFD1L, 6727, 2.313178
WNT7B, 12039, 2.311751
CTXN1, 2477, 2.311102
PHF23, 7886, 2.310940
LSM10, 6028, 2.309421
ZNF184, 12318, 2.308245
PSMC3, 8505, 2.306284
LHPP, 5589, 2.305779
PIN1, 7957, 2.304918
PRSS2, 8470, 2.304824
HBQ1, 4482, 2.304088
LINC02361, 5718, 2.303303
KCMF1, 5176, 2.302193
BTBD10, 1148, 2.301248
NIP7, 7108, 2.297950
PLA2G7, 8014, 2.297787
RNF5, 9121, 2.297540
APEH, 567, 2.296612
MEGF9, 6352, 2.296540
GDAP1L1, 4049, 2.292651
WSB2, 12044, 2.288407
PSMD4, 8516, 2.283401
POP4, 8207, 2.280073
PTPN9, 8579, 2.276485
TTC9, 11532, 2.275174
RNF24, 9112, 2.274807
PGM1, 7862, 2.272733
CAMTA2, 1475, 2.269912
ARHGEF12, 656, 2.269520
NRDC, 7270, 2.268770
TTPAL, 11547, 2.267992
DNAJA2, 2840, 2.267345
MAP2, 6161, 2.266880
ATP6V1G2, 881, 2.265155
LOC105372480, 5833, 2.264805
FAM210A, 3547, 2.262045
PARD6A, 7614, 2.262024
TOMM34, 11259, 2.261728
RND3, 9064, 2.255992
EMC9, 3224, 2.253849
FUNDC1, 3910, 2.253517
HSPA8, 4774, 2.253287
FLAD1, 3791, 2.252415
RCHY1, 8885, 2.252226
CDH8, 1803, 2.248862
VPS26B, 11897, 2.246542
LINC01197, 5686, 2.245512
RAD23A, 8731, 2.242080
SLC25A6, 9859, 2.240397
UBE3A, 11669, 2.237253
ZMYND12, 12286, 2.235276
LRRC73, 6001, 2.234816
RAB27B, 8678, 2.234251
ARMCX2, 714, 2.233585
LSM4, 6034, 2.230436
WDR48, 11985, 2.229183
TPI1, 11296, 2.229141
NOMO1, 7181, 2.226371
CTSD, 2464, 2.226053
POLR2E, 8181, 2.225888
CALM3, 1450, 2.224869
PPP2R2A, 8314, 2.224365
LY86-AS1, 6065, 2.223982
AMN1, 412, 2.221764
AURKAIP1, 914, 2.215807
TPM3, 11301, 2.211107
PID1, 7924, 2.209200
FBXW2, 3696, 2.206395
KHDC1L, 5284, 2.204086
EPDR1, 3291, 2.203117
SPATA18, 10253, 2.202531
GUK1, 4420, 2.201320
NPTX2, 7237, 2.198434
NHP2, 7095, 2.197280
ATG7, 817, 2.196222
NTMT1, 7325, 2.194227
ERH, 3338, 2.193949
YAF2, 12081, 2.192595
UBE2M, 11657, 2.192499
GLP2R, 4138, 2.191305
MINOS1, 6467, 2.188774
GHITM, 4092, 2.187229
SRI, 10353, 2.184826
GIT1, 4104, 2.184132
CCDC51, 1625, 2.182624
PGAM1, 7848, 2.182482
RTL5, 9317, 2.181594
DCAF11, 2601, 2.181471
CORT, 2289, 2.180160
DPP6, 2941, 2.176455
FAM213B, 3552, 2.173842
SNU13, 10152, 2.172770
JMJD4, 5128, 2.172148
SLC16A14, 9783, 2.167090
NABP2, 6870, 2.166532
LIMK1, 5608, 2.165144
GPKOW, 4250, 2.163498
RFPL1S, 8944, 2.162840
GALNTL5, 3998, 2.161627
FBXO22, 3674, 2.160837
HOPX, 4702, 2.160073
TOX4, 11278, 2.157670
DDA1, 2644, 2.157347
GCLM, 4042, 2.156921
VPS16, 11895, 2.152508
AKTIP, 344, 2.152106
ACTR2, 137, 2.151168
RNF187, 9099, 2.150311
SLC49A3, 9954, 2.149771
MRPL28, 6627, 2.147027
SNX17, 10161, 2.146322
DDB1, 2647, 2.146024
C9orf24, 1380, 2.145941
LOC645166, 5896, 2.144694
TMEM9, 11178, 2.143094
LINC01140, 5682, 2.141506
TMEM219, 11102, 2.140246
SLC39A3, 9931, 2.138832
LOC101926934, 5805, 2.138601
KCNAB1, 5182, 2.135633
PTDSS1, 8543, 2.133162
MIEF1, 6452, 2.132847
PTPA, 8564, 2.131821
AQP11, 594, 2.131622
GSTO2, 4385, 2.130497
FGF7P6, 3744, 2.130091
MPND, 6579, 2.127420
FARSA, 3635, 2.125905
MAP2K5, 6166, 2.125085
XRCC6, 12074, 2.124896
PRDX5, 8364, 2.124601
TMEM106C, 11014, 2.124204
SMIM8, 10080, 2.123105
ARHGDIG, 652, 2.122715
CD8A, 1755, 2.119531
METTL21A, 6377, 2.119104
CLPTM1L, 2117, 2.117736
FAM168B, 3504, 2.117272
LOC102606465, 5828, 2.116231
PAK1, 7578, 2.115374
ROBO2, 9134, 2.114607
KIF9, 5355, 2.114362
CDC42SE2, 1781, 2.113664
KCNJ9, 5220, 2.112435
CDIP1, 1807, 2.112087
DHRS4, 2750, 2.111917
COA6, 2204, 2.111519
LAMTOR2, 5504, 2.111063
PRR7, 8458, 2.109135
VSIG10L, 11918, 2.108007
TFRC, 10874, 2.107547
MAPKAP1, 6210, 2.107399
LYRM1, 6080, 2.107216
BABAM1, 955, 2.105950
UBE2MP1, 11658, 2.104084
SNX10, 10156, 2.102142
MRPS7, 6673, 2.102114
MRPL14, 6618, 2.101263
FAM32A, 3572, 2.100584
IL27RA, 4936, 2.099478
RAB35, 8688, 2.098345
C1QL3, 1263, 2.097871
NEDD8, 7022, 2.097549
LRP3, 5961, 2.097451
UROS, 11774, 2.096836
EGR3, 3127, 2.096428
CBLN4, 1551, 2.096101
DUSP5P1, 3015, 2.095437
MFAP1, 6393, 2.093743
TP53TG3D, 11287, 2.091752
HRAS, 4725, 2.090360
SMAP2, 10040, 2.089592
MTCH1, 6714, 2.087049
KCNJ4, 5217, 2.086701
ALDOA, 363, 2.086596
CEBPA, 1855, 2.086478
KHDC1, 5283, 2.086319
PPP4R4, 8333, 2.086077
ACSF2, 116, 2.085665
F12, 3418, 2.085386
ANAPC15, 428, 2.083999
PHKG2, 7895, 2.083143
NPTXR, 7238, 2.082832
CREM, 2362, 2.082402
ARMC9, 712, 2.081132
USP22, 11794, 2.080763
TMEM177, 11071, 2.080465
RGS14, 8969, 2.077328
CHRDL1, 2004, 2.076196
TRAPPC4, 11349, 2.076004
SENP2, 9560, 2.075154
MOCS2, 6548, 2.074434
ADGRB1, 209, 2.073796
FDPSP2, 3714, 2.069285
TMEM120A, 11021, 2.069006
GGCX, 4082, 2.068915
MRPL4, 6635, 2.068308
SMARCC2, 10046, 2.065601
CACNG3, 1425, 2.064921
AGAP3, 268, 2.064156
ATP23, 841, 2.062739
METAP1, 6368, 2.061988
DTNBP1, 2984, 2.058673
ENDOU, 3251, 2.058651
LAMTOR3, 5505, 2.058346
MRPL10, 6614, 2.058016
KIF3C, 5349, 2.056129
VTI1B, 11930, 2.054617
MLEC, 6503, 2.054482
SESN1, 9609, 2.053297
SNRNP25, 10136, 2.050718
STK4, 10490, 2.050307
ATOH7, 824, 2.050211
PTPRM, 8591, 2.049496
NCS1, 6955, 2.048989
NEURL4, 7055, 2.046535
MAP7D2, 6191, 2.046485
IARS, 4816, 2.045845
GPC6, 4241, 2.045069
PYGB, 8638, 2.043397
MLF2, 6505, 2.042624
ZER1, 12215, 2.041977
KIAA0100, 5292, 2.041729
SAMD15, 9386, 2.041699
DOC2A, 2903, 2.040397
CEP126, 1890, 2.040298
MRPS25, 6665, 2.039690
NSD2, 7293, 2.038490
BTRC, 1171, 2.037524
MAPK13, 6198, 2.037395
PRR3, 8454, 2.037375
ABCF1, 42, 2.036585
NIT1, 7120, 2.035218
PIGX, 7940, 2.035121
C2orf27A, 1316, 2.032999
KCNV1, 5247, 2.031614
BICC1, 1058, 2.030885
WNT5A, 12036, 2.030771
SLC25A11, 9825, 2.029722
DBT, 2597, 2.028708
B4GALT2, 945, 2.028209
MRPL12, 6616, 2.025132
SMIM10L2A, 10065, 2.024259
RIDA, 9012, 2.023787
HMGA1, 4656, 2.023758
B4GALNT1, 942, 2.021948
EFR3B, 3118, 2.021095
RINL, 9027, 2.020236
SNAPC5, 10107, 2.017672
LOC728485, 5903, 2.016564
ARHGEF28, 665, 2.016502
PRMT5, 8420, 2.012397
PTPRO, 8593, 2.012306
PAK3, 7581, 2.011057
RHBDD2, 8985, 2.010383
RNF208, 9104, 2.009997
NDUFB2, 6993, 2.008424
PSD, 8485, 2.008089
C1orf74, 1294, 2.006777
CACNB2, 1420, 2.006072
SEH1L, 9528, 2.005749
PEF1, 7810, 2.003217
ANKRD9, 501, 2.003077
FAM19A5, 3536, 2.002878
CEP170B, 1897, 2.000923
SMIM10L2B, 10066, 2.000705
FAM207A, 3541, 1.998997
PSMB5, 8500, 1.998304
EPHA6, 3298, 1.998245
KCNIP4, 5209, 1.997827
FIG4, 3768, 1.997662
RAB3D, 8696, 1.995046
GABRA3, 3959, 1.994490
SARDH, 9403, 1.994096
FZD2, 3931, 1.993724
EXOSC4, 3402, 1.993022
NUDT18, 7354, 1.992998
ELAVL3, 3185, 1.990607
C8orf33, 1366, 1.989381
C16orf95, 1231, 1.987658
ARHGEF19, 660, 1.985880
MECR, 6319, 1.985040
NHS, 7096, 1.984162
AKR7A3, 339, 1.983795
SLC25A46, 9854, 1.982509
POLG, 8170, 1.982269
DCLK2, 2623, 1.981725
PLEKHA2, 8049, 1.981166
MAP2K2, 6163, 1.981164
POLR2D, 8180, 1.980531
MAP1A, 6155, 1.979271
ADAMTS8, 174, 1.979163
IMP4, 4955, 1.977766
TUBB8P12, 11571, 1.977726
TUBA1A, 11554, 1.976784
ZNF517, 12461, 1.976681
NR2E1, 7252, 1.976134
CHRNA7, 2014, 1.976114
NBAS, 6914, 1.975791
MIF-AS1, 6459, 1.975722
TTC1, 11507, 1.975220
EPHA7, 3299, 1.974190
LINC00461, 5629, 1.974070
OBSCN, 7409, 1.973693
CDIPT, 1808, 1.972840
DPCD, 2927, 1.971375
ERCC1, 3326, 1.970917
NRIP3, 7280, 1.970028
ALDOC, 364, 1.966934
PITRM1, 7985, 1.966921
OAZ1, 7406, 1.965421
LRRC14, 5968, 1.963816
PRKDC, 8410, 1.962620
RFPL3, 8946, 1.962085
MOXD1, 6567, 1.961976
BPHL, 1112, 1.960940
PEMT, 7817, 1.960758
ABHD2, 56, 1.958605
TDRD9, 10821, 1.957556
LINC01963, 5711, 1.957272
PFKL, 7841, 1.957080
PDXP, 7795, 1.956470
FBXO17, 3671, 1.956194
HEXB, 4549, 1.955329
METTL1, 6373, 1.954253
EIF2B4, 3150, 1.954227
TCEA2, 10779, 1.953890
C1QL2, 1262, 1.953182
APOPT1, 587, 1.952359
PRSS3P2, 8475, 1.952275
FBXO45, 3690, 1.951154
GRIPAP1, 4343, 1.950945
CARMIL2, 1509, 1.950356
ANO3, 510, 1.949432
RSPH3, 9299, 1.948981
MDH2, 6308, 1.947904
ZNF622, 12522, 1.946850
LHX2, 5591, 1.946775
DMGDH, 2820, 1.946427
LAMTOR5, 5507, 1.943557
MEPCE, 6362, 1.941863
CCAR2, 1568, 1.941568
CDT1, 1850, 1.941156
LOR, 5926, 1.940500
FBXL15, 3657, 1.939763
RRP12, 9284, 1.939504
TUBB2A, 11564, 1.939317
TMEM203, 11093, 1.938881
E2F4, 3046, 1.938376
ZDHHC3, 12208, 1.937319
KIRREL2, 5362, 1.935837
CYP46A1, 2545, 1.933148
ERFE, 3333, 1.932925
SLC25A23, 9836, 1.932823
RPP40, 9220, 1.931955
LARS2, 5522, 1.930316
PRKCD, 8398, 1.927004
FGGY, 3753, 1.925831
CA10, 1385, 1.925788
LINC01296, 5689, 1.925750
CCNDBP1, 1679, 1.924373
LGALS8, 5573, 1.924040
LPL, 5941, 1.923815
DOC2B, 2904, 1.922917
MRPS18C, 6660, 1.922686
B9D2, 952, 1.921533
POLR2K, 8187, 1.920088
ANTXR1, 519, 1.917612
ERI3, 3341, 1.917420
PPCS, 8233, 1.917242
TMEM8A, 11176, 1.915753
STOML2, 10500, 1.915624
LOC103344931, 5830, 1.913985
BCAS3, 999, 1.913787
RBBP7, 8826, 1.913369
SCN2B, 9457, 1.913154
ACTG1, 127, 1.912665
CDK16, 1814, 1.912631
LINC01547, 5698, 1.912454
ATP6V1A, 874, 1.912185
LINGO3, 5724, 1.911272
VGLL4, 11876, 1.910844
AMIGO1, 407, 1.910224
ONECUT1, 7442, 1.908830
LARGE1, 5515, 1.908249
C1QL1, 1261, 1.908097
TUBA1B, 11555, 1.906473
NKD2, 7128, 1.906244
PHLDA2, 7896, 1.905586
TNKS1BP1, 11233, 1.905441
UQCRH, 11767, 1.905102
CENPF, 1872, 1.904194
SYNGR1, 10620, 1.904059
ZNF554, 12481, 1.903476
TOM1L1, 11257, 1.903021
MRAS, 6597, 1.901776
UCHL1, 11702, 1.901622
SH3KBP1, 9687, 1.901115
ARL16, 690, 1.900928
DYNC1I1, 3027, 1.900525
DBNL, 2594, 1.900521
MYOZ3, 6839, 1.900234
MANBAL, 6147, 1.898337
CHCHD10, 1960, 1.898025
RER1, 8921, 1.897858
ASNA1, 772, 1.897271
AGGF1, 276, 1.896067
PLCB2, 8030, 1.895292
DLD, 2793, 1.895154
AP3D1, 546, 1.894682
OAZ3, 7408, 1.894192
AP2M1, 542, 1.894150
ACBD7, 94, 1.894137
CACNA1H, 1414, 1.892929
ADRA1D, 240, 1.892197
GRIN1, 4335, 1.891209
BAP1, 977, 1.890617
MIR7-3HG, 6481, 1.890593
ZNF816, 12604, 1.890489
ZCWPW2, 12193, 1.889933
SH2D5, 9670, 1.889885
GGA3, 4079, 1.889826
PPP2CA, 8310, 1.889601
C12orf45, 1202, 1.889017
TMSB10, 11193, 1.887728
KLHL29, 5403, 1.886724
EML6, 3238, 1.885630
CCDC124, 1582, 1.884634
KIF3B, 5348, 1.883577
MAPK9, 6209, 1.882187
PRRG3, 8462, 1.881910
LY6E, 6060, 1.880901
STK24, 10479, 1.880726
SCRN3, 9473, 1.880633
NCBP2-AS2, 6934, 1.879200
ALK, 375, 1.878078
UBXN6, 11700, 1.878046
TNNT1, 11238, 1.877368
HINT1, 4579, 1.877349
CCKBR, 1664, 1.876823
UBE2L6, 11656, 1.876418
SNAP47, 10101, 1.876032
BMS1, 1090, 1.875875
HK1, 4627, 1.875526
ACHE, 98, 1.875383
CREG2, 2359, 1.874018
PSMB6, 8501, 1.873332
CDC27, 1767, 1.871481
USP5, 11815, 1.871079
PSMD12, 8512, 1.869408
FAM200B, 3537, 1.868897
DMAC1, 2815, 1.867790
JPT1, 5137, 1.867208
CD83, 1752, 1.866303
NSG1, 7298, 1.866244
WDR83, 12001, 1.865745
CIDEA, 2038, 1.865205
HRH1, 4728, 1.865101
NETO2, 7050, 1.862893
NDUFV1, 7005, 1.862496
SQOR, 10334, 1.860855
TMEM126A, 11027, 1.858102
BRK1, 1133, 1.856041
YIPF1, 12096, 1.855763
TAMM41, 10690, 1.855246
LOC100507642, 5801, 1.854055
NTPCR, 7331, 1.853752
STAT6, 10461, 1.853092
LOC105374546, 5837, 1.852609
ARL4D, 696, 1.852221
SH3RF1, 9690, 1.851911
PWWP2B, 8626, 1.850449
KIF3A, 5347, 1.850220
EFNB2, 3115, 1.848524
NAXE, 6913, 1.847440
GMFG, 4157, 1.846763
SDS, 9502, 1.845800
SNIP1, 10129, 1.845793
LDHD, 5550, 1.845687
PDHX, 7768, 1.844901
PINK1, 7961, 1.843196
GNAI2, 4169, 1.842169
C1orf50, 1288, 1.842024
MARK4, 6235, 1.841598
LOC101927974, 5815, 1.839329
OR14I1, 7459, 1.839245
ATP5MF, 857, 1.838738
ING4, 4971, 1.838485
AMZ2, 422, 1.838364
PRKACA, 8387, 1.837097
LOC101927811, 5814, 1.836693
PPIAL4G, 8245, 1.836000
PSMD7, 8519, 1.835679
ATP6V0D1, 870, 1.833531
IFT27, 4876, 1.833256
MRPL27, 6626, 1.832398
C2orf80, 1324, 1.831197
TIMM17A, 10937, 1.831127
MFGE8, 6398, 1.830984
SC5D, 9425, 1.830137
NAPB, 6895, 1.828980
SSC4D, 10391, 1.828578
PNCK, 8127, 1.827912
CDYL2, 1853, 1.827888
STX4, 10531, 1.827044
IGBP1, 4883, 1.826768
SPRY1, 10312, 1.824747
TIRAP, 10956, 1.823647
NPHS1, 7219, 1.823304
IGLON5, 4903, 1.822467
TEDC1, 10829, 1.822255
CLPTM1, 2116, 1.822252
VIM, 11878, 1.822002
MYB, 6784, 1.821614
LCP2, 5541, 1.821192
PIPOX, 7974, 1.820960
CDH4, 1800, 1.820677
FAH, 3440, 1.819457
SAP18, 9394, 1.818541
OTUB1, 7509, 1.816655
PRKAG2, 8390, 1.815660
IFT22, 4875, 1.815311
CADM2, 1434, 1.815306
ETNPPL, 3373, 1.815124
EIF4G1, 3172, 1.815045
CNIH2, 2157, 1.812675
HDLBP, 4513, 1.811706
TXN2, 11602, 1.810877
LINC01260, 5687, 1.809129
DCUN1D5, 2641, 1.809118
NDUFAB1, 6982, 1.809114
NT5DC3, 7318, 1.808877
GBAP1, 4030, 1.808385
MTRF1L, 6750, 1.807641
ARL6, 699, 1.807245
AKR1C1, 334, 1.807077
DNPH1, 2900, 1.805903
YME1L1, 12103, 1.805759
CMAS, 2132, 1.805546
MAPK3, 6201, 1.804250
LRRC20, 5971, 1.804109
GAR1, 4007, 1.803981
SH2D2A, 9668, 1.802667
NMNAT2, 7160, 1.801522
MYDGF, 6799, 1.801412
SCPEP1, 9468, 1.800123
TMEM186, 11082, 1.799783
MSTO2P, 6697, 1.799743
ISCA2, 5049, 1.798027
DCC, 2617, 1.796177
CLSTN3, 2121, 1.795958
PARL, 7617, 1.794835
ST6GALNAC5, 10427, 1.794674
TCTA, 10807, 1.794293
CDR2, 1846, 1.793596
CDCA5, 1786, 1.793404
CFAP44, 1932, 1.792636
GNG3, 4186, 1.791340
HARS, 4466, 1.791269
FAM86DP, 3604, 1.790677
CBX6, 1560, 1.790142
FSD1, 3895, 1.789621
PLXNA1, 8104, 1.788188
